SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100988,0,0,1,0,1,0,180000.0,1350000.0,38821.5,1350000.0,6,2,1,3,1,0.028663,-8664,-756,-4717.0,-1332,11.0,1,1,0,1,1,0,6,1.0,2,2,1,11,0,1,1,0,1,1,5,0.2899884615279562,0.7271652622492112,0.5298898341969072,0.0825,0.0,0.9752,0.66,0.0075,0.0,0.1379,0.1667,0.2083,0.0343,0.0647,0.0622,0.0116,0.0083,0.084,0.0,0.9752,0.6733,0.0075,0.0,0.1379,0.1667,0.2083,0.0351,0.0707,0.0648,0.0117,0.0088,0.0833,0.0,0.9752,0.6645,0.0075,0.0,0.1379,0.1667,0.2083,0.0349,0.0658,0.0633,0.0116,0.0085,2,0,0.0636,5,0,1.0,0.0,1.0,0.0,-496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
101038,0,0,1,0,1,0,180000.0,675000.0,34596.0,675000.0,6,2,4,1,1,0.026392,-19002,-1276,-3926.0,-2552,8.0,1,1,0,1,0,1,8,2.0,2,2,4,13,0,1,1,0,1,1,53,0.7553788384787383,0.6245406420709847,0.6109913280868294,0.2876,0.2555,0.9861,0.8096,0.0436,0.0,0.6207,0.1667,0.0833,0.2761,0.2345,0.246,0.0,0.0,0.2931,0.2651,0.9861,0.8171,0.044,0.0,0.6207,0.1667,0.0833,0.2824,0.2562,0.2563,0.0,0.0,0.2904,0.2555,0.9861,0.8121,0.0439,0.0,0.6207,0.1667,0.0833,0.2809,0.2386,0.2504,0.0,0.0,2,0,0.1935,4,0,1.0,0.0,1.0,0.0,-1433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101059,0,0,1,0,1,0,225000.0,454500.0,46570.5,454500.0,6,2,1,1,1,0.0196889999999999,-12229,-4078,-90.0,-4138,1.0,1,1,0,1,1,0,6,2.0,2,2,5,12,0,0,0,0,0,0,25,0.4194598758037255,0.6782965676556185,0.6023863442690867,0.0371,0.0384,0.9891,0.8504,0.0115,0.04,0.0345,0.3333,0.375,0.068,0.0303,0.049,0.0,0.0,0.0378,0.0398,0.9891,0.8563,0.0116,0.0403,0.0345,0.3333,0.375,0.0696,0.0331,0.051,0.0,0.0,0.0375,0.0384,0.9891,0.8524,0.0115,0.04,0.0345,0.3333,0.375,0.0692,0.0308,0.0499,0.0,0.0,2,0,0.0448,4,0,0.0,0.0,0.0,0.0,-1737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,2.0
101158,0,1,1,0,1,0,180000.0,180000.0,9000.0,180000.0,6,2,1,3,1,0.0096569999999999,-10419,-138,-180.0,-2687,64.0,1,1,0,1,0,0,14,1.0,2,2,6,11,0,0,0,0,0,0,46,0.2863511566519457,0.5670676763349843,0.0715326762805274,0.2598,0.2017,0.9816,0.7484,0.0472,0.28,0.2414,0.3333,0.375,0.1826,0.211,0.2958,0.0039,0.0049,0.2647,0.2093,0.9816,0.7583,0.0476,0.282,0.2414,0.3333,0.375,0.1868,0.2305,0.3082,0.0039,0.0052,0.2623,0.2017,0.9816,0.7518,0.0475,0.28,0.2414,0.3333,0.375,0.1858,0.2146,0.3011,0.0039,0.005,2,0,0.2956,4,0,0.0,0.0,0.0,0.0,-483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
101166,0,1,0,0,0,0,157500.0,180000.0,9000.0,180000.0,6,2,4,3,5,0.020713,-10076,-558,-3771.0,-2748,1.0,1,1,0,1,0,0,8,1.0,3,2,1,12,0,0,0,0,0,0,5,0.3178884446263402,0.6660972249960166,0.2301588968634147,0.5474,0.4526,0.9851,0.7892,0.1432,0.6,0.5172,0.3333,0.375,0.2903,0.4455,0.61,0.0039,0.011,0.5578,0.4697,0.9851,0.7975,0.1445,0.6042,0.5172,0.3333,0.375,0.297,0.4867,0.6355,0.0039,0.0116,0.5527,0.4526,0.9851,0.792,0.1441,0.6,0.5172,0.3333,0.375,0.2954,0.4532,0.621,0.0039,0.0112,2,0,0.4822,4,0,0.0,0.0,0.0,0.0,-718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
101216,0,0,0,0,1,0,135000.0,518562.0,22099.5,463500.0,6,2,4,3,1,0.031329,-17964,-169,-9735.0,-1484,5.0,1,1,0,1,0,0,11,1.0,2,2,6,9,0,0,0,0,1,1,29,0.5986641007205076,0.5217027478118521,0.6722428897082422,0.0041,0.0,0.9796,0.7212,0.0033,0.0,0.1379,0.0,0.0417,0.0127,0.0034,0.0015,0.0,0.0029,0.0042,0.0,0.9796,0.7321,0.0033,0.0,0.1379,0.0,0.0417,0.013,0.0037,0.0016,0.0,0.0031,0.0042,0.0,0.9796,0.7249,0.0033,0.0,0.1379,0.0,0.0417,0.013,0.0034,0.0015,0.0,0.003,2,0,0.0018,6,0,1.0,0.0,1.0,0.0,-3192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
101218,0,0,1,0,1,0,522000.0,746280.0,59094.0,675000.0,6,1,1,1,1,0.072508,-20715,-504,-11795.0,-4027,2.0,1,1,0,1,1,0,4,2.0,1,1,0,13,0,0,0,0,0,0,11,0.7931421504704883,0.7672994477899752,0.1034490521267516,0.1309,0.0498,0.9836,0.7688,0.0346,0.08,0.0345,0.625,0.6667,0.0,0.1067,0.1161,0.0039,0.0024,0.1334,0.0517,0.9836,0.7779,0.0349,0.0806,0.0345,0.625,0.6667,0.0,0.1166,0.1209,0.0039,0.0025,0.1322,0.0498,0.9836,0.7719,0.0348,0.08,0.0345,0.625,0.6667,0.0,0.1086,0.1181,0.0039,0.0024,2,0,0.0918,4,0,1.0,0.0,1.0,0.0,-520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
101335,0,0,1,0,1,1,135000.0,526491.0,32337.0,454500.0,6,2,4,1,1,0.0088659999999999,-11741,-273,-209.0,-3756,7.0,1,1,0,1,0,0,8,3.0,2,2,5,15,0,0,0,0,0,0,5,0.3978103189713086,0.4277682433279565,0.7076993447402619,0.0577,0.0668,0.9781,0.7008,0.0077,0.0,0.1379,0.1667,0.2083,0.0376,0.0471,0.0536,0.027,0.0772,0.0588,0.0694,0.9782,0.7125,0.0078,0.0,0.1379,0.1667,0.2083,0.0385,0.0514,0.0558,0.0272,0.0817,0.0583,0.0668,0.9781,0.7048,0.0077,0.0,0.1379,0.1667,0.2083,0.0383,0.0479,0.0546,0.0272,0.0788,2,0,0.0739,5,0,0.0,0.0,0.0,0.0,-2155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
101351,0,0,0,0,1,2,157500.0,363190.5,24399.0,328500.0,6,2,1,1,1,0.010006,-10866,-2235,-1385.0,-3338,3.0,1,1,0,1,0,0,8,4.0,2,2,1,12,0,0,0,0,1,1,25,0.3557065723522414,0.642445258543384,0.633031641417419,0.1619,0.2009,0.9911,0.8776,0.0362,0.0,0.3793,0.1667,0.2083,0.1614,0.1294,0.1787,0.0116,0.0129,0.1649,0.2085,0.9911,0.8824,0.0366,0.0,0.3793,0.1667,0.2083,0.1651,0.1414,0.1862,0.0117,0.0136,0.1634,0.2009,0.9911,0.8792,0.0365,0.0,0.3793,0.1667,0.2083,0.1642,0.1317,0.1819,0.0116,0.0132,2,0,0.1684,4,0,2.0,0.0,2.0,0.0,-2143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101372,0,0,1,0,1,0,225000.0,127350.0,12726.0,112500.0,6,1,1,1,1,0.019101,-13418,-6589,-1520.0,-4084,9.0,1,1,0,1,0,0,6,2.0,2,2,2,12,0,0,0,0,1,1,32,0.7015658649637986,0.7335216416596809,0.6397075677637197,0.1649,0.1138,0.9896,0.8572,0.0431,0.16,0.1379,0.375,0.4167,0.0361,0.1345,0.1814,0.0,0.0,0.1681,0.1181,0.9896,0.8628,0.0434,0.1611,0.1379,0.375,0.4167,0.0369,0.1469,0.189,0.0,0.0,0.1665,0.1138,0.9896,0.8591,0.0433,0.16,0.1379,0.375,0.4167,0.0367,0.1368,0.1847,0.0,0.0,2,0,0.1427,4,0,0.0,0.0,0.0,0.0,-1691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101422,0,0,1,0,1,1,225000.0,948582.0,33736.5,679500.0,1,2,4,1,1,0.020713,-8953,-462,-707.0,-1414,22.0,1,1,0,1,0,0,8,3.0,3,3,4,6,0,0,0,0,1,1,12,0.1270533421336362,0.074082159827834,0.6706517530862718,0.0928,0.09,0.9831,0.7688,0.0127,0.0,0.2069,0.1667,0.2083,0.0,0.0748,0.0889,0.0039,0.0045,0.0945,0.0934,0.9831,0.7779,0.0128,0.0,0.2069,0.1667,0.2083,0.0,0.0817,0.0926,0.0039,0.0048,0.0937,0.09,0.9831,0.7719,0.0128,0.0,0.2069,0.1667,0.2083,0.0,0.0761,0.0905,0.0039,0.0046,2,0,0.0778,4,0,9.0,0.0,9.0,0.0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101452,0,0,0,0,1,1,180000.0,253737.0,26775.0,229500.0,0,0,4,3,5,0.031329,-10373,-463,-155.0,-2696,16.0,1,1,0,1,1,0,8,2.0,2,2,2,11,0,0,0,0,0,0,25,0.4323775617341099,0.6610446138939915,0.5762088360175724,0.0742,0.0375,0.9871,0.8232,0.0132,0.08,0.069,0.3333,0.375,0.1135,0.0605,0.0671,0.0,0.0,0.0756,0.0389,0.9871,0.8301,0.0133,0.0806,0.069,0.3333,0.375,0.1161,0.0661,0.0699,0.0,0.0,0.0749,0.0375,0.9871,0.8256,0.0133,0.08,0.069,0.3333,0.375,0.1155,0.0616,0.0683,0.0,0.0,2,0,0.06,4,0,0.0,0.0,0.0,0.0,-632.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101461,0,0,1,0,1,0,810000.0,661500.0,37066.5,661500.0,6,0,4,1,1,0.072508,-21766,-5065,-11148.0,-1374,5.0,1,1,0,1,1,0,4,2.0,1,1,2,10,0,0,0,0,0,0,5,0.8277403219988535,0.6293074142204605,0.5937175866150576,0.5134,0.3599,0.9796,0.7212,0.0,0.56,0.4828,0.3333,0.375,0.0,0.4152,0.5012,0.0154,0.0069,0.5231,0.3735,0.9796,0.7321,0.0,0.5639,0.4828,0.3333,0.375,0.0,0.4536,0.5221,0.0156,0.0073,0.5184,0.3599,0.9796,0.7249,0.0,0.56,0.4828,0.3333,0.375,0.0,0.4224,0.5102,0.0155,0.0069999999999999,2,0,0.3957,4,0,0.0,0.0,0.0,0.0,-1695.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
101463,0,0,1,0,0,1,202500.0,1132573.5,37561.5,927000.0,6,2,4,1,1,0.016612,-14206,-5652,-8351.0,-4644,14.0,1,1,0,1,0,0,4,3.0,2,2,4,10,0,0,0,0,0,0,5,0.2595462462089358,0.6391937903465962,0.8482442999507556,0.2134,0.1369999999999999,0.9811,0.7416,0.0745,0.24,0.2069,0.3333,0.375,0.0935,0.1715,0.2069,0.0116,0.0897,0.2174,0.1422,0.9811,0.7517,0.0752,0.2417,0.2069,0.3333,0.375,0.0956,0.1873,0.2156,0.0117,0.095,0.2155,0.1369999999999999,0.9811,0.7451,0.075,0.24,0.2069,0.3333,0.375,0.0951,0.1744,0.2107,0.0116,0.0916,2,0,0.223,5,0,0.0,0.0,0.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101476,0,0,1,0,0,3,135000.0,508495.5,24592.5,454500.0,1,2,3,1,1,0.0088659999999999,-16227,-2251,-6186.0,-4184,6.0,1,1,0,1,0,0,8,5.0,2,2,3,12,0,0,0,0,0,0,5,0.3462492467999589,0.3160123283133462,0.3723336657058204,0.0278,0.0513,0.9876,0.83,0.0033,0.0,0.1034,0.0833,0.0,0.0,0.0227,0.0242,0.0,0.0,0.0284,0.0532,0.9876,0.8367,0.0033,0.0,0.1034,0.0833,0.0,0.0,0.0248,0.0252,0.0,0.0,0.0281,0.0513,0.9876,0.8323,0.0033,0.0,0.1034,0.0833,0.0,0.0,0.0231,0.0246,0.0,0.0,2,0,0.0208,5,0,0.0,0.0,0.0,0.0,-1687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
101482,0,0,1,0,0,0,211500.0,1515415.5,41670.0,1354500.0,1,2,4,1,1,0.010006,-18805,-1197,-3272.0,-2349,7.0,1,1,0,1,1,0,4,2.0,2,1,3,17,0,0,0,0,0,0,4,0.4382747511624497,0.7087585167922776,0.633031641417419,0.3814,0.0283,0.999,0.9864,0.093,0.24,0.1034,0.6667,0.0417,0.1432,0.3085,0.3586,0.0116,0.1428,0.3887,0.0294,0.999,0.9869,0.0938,0.2417,0.1034,0.6667,0.0417,0.1464,0.337,0.3736,0.0117,0.1511,0.3851,0.0283,0.999,0.9866,0.0936,0.24,0.1034,0.6667,0.0417,0.1457,0.3138,0.365,0.0116,0.1457,2,0,0.3326,4,0,5.0,0.0,5.0,0.0,-1058.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
101493,0,0,1,0,1,0,315000.0,1078200.0,34911.0,900000.0,5,2,4,1,1,0.0072739999999999,-15351,-1888,-2739.0,-2749,8.0,1,1,0,1,0,0,4,2.0,2,2,2,12,1,1,0,0,0,0,5,0.3739671201663825,0.742848329474871,0.7597121819739279,0.0082,0.0,0.9747,0.6532,0.0007,0.0,0.069,0.0417,0.0833,0.0044,0.0067,0.0079,0.0,0.0,0.0084,0.0,0.9747,0.6668,0.0007,0.0,0.069,0.0417,0.0833,0.0045,0.0073,0.0083,0.0,0.0,0.0083,0.0,0.9747,0.6578,0.0007,0.0,0.069,0.0417,0.0833,0.0045,0.0068,0.0081,0.0,0.0,2,0,0.0062,5,0,2.0,0.0,2.0,0.0,-1520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
101517,0,0,1,0,0,0,270000.0,1080000.0,38790.0,1080000.0,6,2,4,1,1,0.005144,-17678,-5150,-356.0,-1204,14.0,1,1,1,1,0,0,4,2.0,2,2,1,9,0,0,0,0,0,0,41,0.5106439831492513,0.6360510101241702,0.4848514754962666,0.0165,0.0,0.9702,0.5920000000000001,0.0032,0.0,0.1034,0.0417,0.0833,0.0351,0.0134,0.0179,0.0,0.0,0.0168,0.0,0.9702,0.608,0.0032,0.0,0.1034,0.0417,0.0833,0.036,0.0147,0.0186,0.0,0.0,0.0167,0.0,0.9702,0.5975,0.0032,0.0,0.1034,0.0417,0.0833,0.0358,0.0137,0.0182,0.0,0.0,2,0,0.0158,5,0,2.0,0.0,2.0,0.0,-854.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101586,0,1,0,0,1,0,225000.0,270000.0,13500.0,270000.0,6,0,1,3,1,0.04622,-8981,-941,-3833.0,-1649,6.0,1,1,0,1,0,0,10,1.0,1,1,2,16,0,0,0,0,0,0,5,0.4753936238873674,0.6961219189456894,0.2955826421513093,0.0309,0.0,0.9722,0.6192,0.0037,0.0,0.1379,0.0833,0.125,0.0577,0.0252,0.0382,0.0,0.0,0.0315,0.0,0.9722,0.6341,0.0038,0.0,0.1379,0.0833,0.125,0.059,0.0275,0.0398,0.0,0.0,0.0312,0.0,0.9722,0.6243,0.0038,0.0,0.1379,0.0833,0.125,0.0587,0.0257,0.0389,0.0,0.0,2,0,0.03,5,0,0.0,0.0,0.0,0.0,-478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
101600,0,0,0,0,1,2,270000.0,1293502.5,37948.5,1129500.0,1,1,1,1,1,0.006207,-12438,-326,-6304.0,-5055,8.0,1,1,1,1,0,0,0,4.0,2,2,2,13,0,0,0,0,0,0,11,0.5510186741813681,0.6907808534934112,0.7194907850918436,0.0825,0.013,0.9886,0.8436,0.0,0.08,0.069,0.375,0.4167,0.0313,0.0672,0.0855,0.0,0.0388,0.084,0.0135,0.9886,0.8497,0.0,0.0806,0.069,0.375,0.4167,0.032,0.0735,0.0891,0.0,0.0411,0.0833,0.013,0.9886,0.8457,0.0,0.08,0.069,0.375,0.4167,0.0318,0.0684,0.087,0.0,0.0396,2,0,0.0757,4,0,0.0,0.0,0.0,0.0,-3244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
101608,0,0,1,0,1,2,135000.0,101880.0,10939.5,90000.0,6,0,4,1,1,0.002506,-16290,-501,-8673.0,-4453,14.0,1,1,0,1,0,0,4,4.0,2,2,0,2,0,0,0,0,0,0,5,0.6174026417333739,0.7621494320545154,0.3944954053123993,0.0969,0.0685,0.9791,0.7144,0.0173,0.0,0.2069,0.125,0.1667,0.1049,0.079,0.0898,0.0,0.0016,0.0987,0.071,0.9791,0.7256,0.0175,0.0,0.2069,0.125,0.1667,0.1073,0.0863,0.0935,0.0,0.0017,0.0978,0.0685,0.9791,0.7182,0.0174,0.0,0.2069,0.125,0.1667,0.1067,0.0804,0.0914,0.0,0.0017,3,0,0.0706,0,0,1.0,0.0,1.0,0.0,-398.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101676,0,0,1,0,1,0,202500.0,254700.0,16713.0,225000.0,6,2,2,1,1,0.018801,-9142,-746,-4016.0,-1805,9.0,1,1,0,1,0,0,6,2.0,2,2,3,10,0,0,0,0,1,1,5,0.3345541477900524,0.4029014286477971,0.3201633668633456,0.1268,0.0659,0.9901,0.8640000000000001,0.0021,0.08,0.069,0.375,0.4167,0.0495,0.0992,0.121,0.0193,0.0058,0.1292,0.0684,0.9901,0.8693,0.0021,0.0806,0.069,0.375,0.4167,0.0506,0.1084,0.1261,0.0195,0.0062,0.128,0.0659,0.9901,0.8658,0.0021,0.08,0.069,0.375,0.4167,0.0504,0.1009,0.1232,0.0194,0.0059,3,0,0.1209,5,0,0.0,0.0,0.0,0.0,-1393.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
101681,0,1,0,0,1,1,180000.0,405000.0,20250.0,405000.0,6,2,4,4,1,0.04622,-17057,-4704,-11143.0,-602,3.0,1,1,0,1,0,0,11,2.0,1,1,6,10,0,1,1,0,0,0,32,0.4999188441286119,0.7363586963757305,0.3740208032583212,0.0082,0.0,0.9697,0.5852,0.0,0.0,0.069,0.0417,0.0833,0.0,0.0067,0.0075,0.0,0.0,0.0084,0.0,0.9697,0.6014,0.0,0.0,0.069,0.0417,0.0833,0.0,0.0073,0.0078,0.0,0.0,0.0083,0.0,0.9697,0.5907,0.0,0.0,0.069,0.0417,0.0833,0.0,0.0068,0.0076,0.0,0.0,2,0,0.0059,0,0,0.0,0.0,0.0,0.0,-534.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101713,0,0,1,0,1,0,202500.0,697500.0,27792.0,697500.0,6,2,1,3,1,0.0145199999999999,-12557,-358,-291.0,-4113,10.0,1,1,0,1,0,0,10,1.0,2,2,6,8,0,0,0,0,0,0,5,0.4014453912125277,0.5235194990574844,0.4170996682522097,0.3089,0.1388,0.9995,0.9864,0.1444,0.2664,0.1607,0.5971,0.5,0.621,0.2396,0.309,0.0566,0.0913,0.2111,0.1022,0.9995,0.9869,0.1239,0.3222,0.2069,0.5833,0.4167,0.6352,0.1837,0.1996,0.0039,0.0816,0.3154,0.1098,0.9995,0.9866,0.1508,0.32,0.2069,0.5833,0.4167,0.6318,0.242,0.3345,0.0776,0.0985,2,0,0.2269,0,0,2.0,0.0,2.0,0.0,-1236.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
101730,1,0,0,0,0,2,90000.0,450000.0,19066.5,450000.0,6,2,4,1,1,0.031329,-13840,-2067,-3467.0,-857,9.0,1,1,0,1,0,0,12,4.0,2,2,4,15,0,0,0,0,0,0,42,0.4019531374329863,0.4078773502349615,0.1229554179088549,0.0237,0.0502,0.9856,0.8028,0.0026,0.0,0.069,0.0833,0.0417,0.0101,0.0193,0.0223,0.0039,0.004,0.0242,0.0521,0.9856,0.8105,0.0027,0.0,0.069,0.0833,0.0417,0.0103,0.0211,0.0232,0.0039,0.0042,0.0239,0.0502,0.9856,0.8054,0.0027,0.0,0.069,0.0833,0.0417,0.0103,0.0197,0.0227,0.0039,0.0041,2,0,0.0199,5,0,9.0,0.0,9.0,0.0,-1794.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
101804,0,1,1,0,1,2,90000.0,180000.0,9000.0,180000.0,6,2,4,1,1,0.020246,-12176,-123,-825.0,-4574,13.0,1,1,0,1,0,0,4,4.0,3,3,1,7,0,0,0,0,0,0,25,0.2277077833107533,0.1993824683746597,0.6986675550534175,0.1227,0.1058,0.9771,0.6872,0.0158,0.0,0.2759,0.1667,0.2083,0.1021,0.1,0.1126,0.0,0.0,0.125,0.1098,0.9772,0.6994,0.0159,0.0,0.2759,0.1667,0.2083,0.1044,0.1093,0.1174,0.0,0.0,0.1239,0.1058,0.9771,0.6914,0.0159,0.0,0.2759,0.1667,0.2083,0.1039,0.1018,0.1147,0.0,0.0,2,0,0.0972,4,0,2.0,0.0,2.0,0.0,-583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101837,0,0,1,0,1,0,450000.0,1965226.5,68440.5,1696500.0,5,0,4,1,1,0.072508,-18318,-923,-10698.0,-1871,5.0,1,1,0,1,1,1,4,2.0,1,1,3,11,0,0,0,0,0,0,5,0.3713983537817916,0.7340214481288142,0.6817058776720116,0.1979,0.1026,0.9826,0.762,0.3442,0.32,0.1379,0.4583,0.5,0.0185,0.1605,0.1977,0.0039,0.0011,0.2017,0.1065,0.9826,0.7713,0.3474,0.3222,0.1379,0.4583,0.5,0.0189,0.1754,0.2059,0.0039,0.0011,0.1999,0.1026,0.9826,0.7652,0.3464,0.32,0.1379,0.4583,0.5,0.0188,0.1633,0.2012,0.0039,0.0011,2,0,0.1557,4,0,0.0,0.0,0.0,0.0,-1382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
